target,horizon,issue_time,model,n_train,n_test,n_train_users,n_test_users,r2,mae_log,pearson_r
sleep_in_bed,tomorrow,morning,fingerprint_42d_only,11895,6871,620,620,0.032074510657987054,0.3016842112219503,0.1846670792248269
sleep_in_bed,tomorrow,morning,today_partial_only,11895,6871,620,620,-0.002501111351903118,0.31467020338922147,0.040628283067643906
sleep_in_bed,tomorrow,morning,history_plus_fingerprint,11895,6871,620,620,0.03108983709613755,0.3021294134548549,0.18254155230935626
sleep_in_bed,tomorrow,morning,history_fingerprint_plus_today,11895,6871,620,620,0.03108983709613755,0.3021294134548549,0.18254155230935626
sleep_in_bed,tomorrow,afternoon,calendar_only,11895,6871,620,620,-0.002501111351903118,0.31467020338922147,0.040628283067643906
sleep_in_bed,tomorrow,afternoon,recent_history_only,11895,6871,620,620,0.02109034124234388,0.3014558740426302,0.1552464221743626
sleep_in_bed,tomorrow,afternoon,fingerprint_42d_only,11895,6871,620,620,0.032074510657987054,0.3016842112219503,0.1846670792248269
sleep_in_bed,tomorrow,afternoon,today_partial_only,11895,6871,620,620,-0.002501111351903118,0.31467020338922147,0.040628283067643906
sleep_in_bed,tomorrow,afternoon,history_plus_fingerprint,11895,6871,620,620,0.03108983709613755,0.3021294134548549,0.18254155230935626
sleep_in_bed,tomorrow,afternoon,history_fingerprint_plus_today,11895,6871,620,620,0.03108983709613755,0.3021294134548549,0.18254155230935626
sleep_in_bed,tomorrow,evening,calendar_only,11895,6871,620,620,-0.002501111351903118,0.31467020338922147,0.040628283067643906
sleep_in_bed,tomorrow,evening,recent_history_only,11895,6871,620,620,0.02109034124234388,0.3014558740426302,0.1552464221743626
sleep_in_bed,tomorrow,evening,fingerprint_42d_only,11895,6871,620,620,0.032074510657987054,0.3016842112219503,0.1846670792248269
sleep_in_bed,tomorrow,evening,today_partial_only,11895,6871,620,620,-0.002501111351903118,0.31467020338922147,0.040628283067643906
sleep_in_bed,tomorrow,evening,history_plus_fingerprint,11895,6871,620,620,0.03108983709613755,0.3021294134548549,0.18254155230935626
sleep_in_bed,tomorrow,evening,history_fingerprint_plus_today,11895,6871,620,620,0.03108983709613755,0.3021294134548549,0.18254155230935626
sleep_in_bed,next_week,morning,calendar_only,11258,6531,605,605,-0.02143862446346434,0.1165792869020739,0.019421479674316094
sleep_in_bed,next_week,morning,recent_history_only,11258,6531,605,605,0.29664271629673034,0.09340174379614401,0.562270070622942
sleep_in_bed,next_week,morning,fingerprint_42d_only,11258,6531,605,605,0.35522438945038715,0.08899898462046026,0.6047206234520679
sleep_in_bed,next_week,morning,today_partial_only,11258,6531,605,605,-0.02143862446346434,0.1165792869020739,0.019421479674316094
sleep_in_bed,next_week,morning,history_plus_fingerprint,11258,6531,605,605,0.353686457446713,0.08919786352227409,0.6051092967909744
sleep_in_bed,next_week,morning,history_fingerprint_plus_today,11258,6531,605,605,0.353686457446713,0.08919786352227409,0.6051092967909744
sleep_in_bed,next_week,afternoon,calendar_only,11258,6531,605,605,-0.02143862446346434,0.1165792869020739,0.019421479674316094
sleep_in_bed,next_week,afternoon,recent_history_only,11258,6531,605,605,0.29664271629673034,0.09340174379614401,0.562270070622942
sleep_in_bed,next_week,afternoon,fingerprint_42d_only,11258,6531,605,605,0.35522438945038715,0.08899898462046026,0.6047206234520679
sleep_in_bed,next_week,afternoon,today_partial_only,11258,6531,605,605,-0.02143862446346434,0.1165792869020739,0.019421479674316094
sleep_in_bed,next_week,afternoon,history_plus_fingerprint,11258,6531,605,605,0.353686457446713,0.08919786352227409,0.6051092967909744
sleep_in_bed,next_week,afternoon,history_fingerprint_plus_today,11258,6531,605,605,0.353686457446713,0.08919786352227409,0.6051092967909744
sleep_in_bed,next_week,evening,calendar_only,11258,6531,605,605,-0.02143862446346434,0.1165792869020739,0.019421479674316094
sleep_in_bed,next_week,evening,recent_history_only,11258,6531,605,605,0.29664271629673034,0.09340174379614401,0.562270070622942
sleep_in_bed,next_week,evening,fingerprint_42d_only,11258,6531,605,605,0.35522438945038715,0.08899898462046026,0.6047206234520679
sleep_in_bed,next_week,evening,today_partial_only,11258,6531,605,605,-0.02143862446346434,0.1165792869020739,0.019421479674316094
sleep_in_bed,next_week,evening,history_plus_fingerprint,11258,6531,605,605,0.353686457446713,0.08919786352227409,0.6051092967909744
sleep_in_bed,next_week,evening,history_fingerprint_plus_today,11258,6531,605,605,0.353686457446713,0.08919786352227409,0.6051092967909744
sleep_efficiency,tomorrow,morning,calendar_only,11743,6792,619,619,-0.0014953969605941975,0.029255962218048093,0.09322299101330311
sleep_efficiency,tomorrow,morning,recent_history_only,11743,6792,619,619,0.6391436214159086,0.02254555869498091,0.7995607058201922
sleep_efficiency,tomorrow,morning,fingerprint_42d_only,11743,6792,619,619,0.6277086705777197,0.022254618699568143,0.792329192585322
sleep_efficiency,tomorrow,morning,today_partial_only,11743,6792,619,619,-0.0014953969605941975,0.029255962218048093,0.09322299101330311
sleep_efficiency,tomorrow,morning,history_plus_fingerprint,11743,6792,619,619,0.6372528012307623,0.022134876839080567,0.7983481742806449
sleep_efficiency,tomorrow,morning,history_fingerprint_plus_today,11743,6792,619,619,0.6372528012307623,0.022134876839080567,0.7983481742806449
sleep_efficiency,tomorrow,afternoon,calendar_only,11743,6792,619,619,-0.0014953969605941975,0.029255962218048093,0.09322299101330311
sleep_efficiency,tomorrow,afternoon,recent_history_only,11743,6792,619,619,0.6391436214159086,0.02254555869498091,0.7995607058201922
sleep_efficiency,tomorrow,afternoon,fingerprint_42d_only,11743,6792,619,619,0.6277086705777197,0.022254618699568143,0.792329192585322
sleep_efficiency,tomorrow,afternoon,today_partial_only,11743,6792,619,619,-0.0014953969605941975,0.029255962218048093,0.09322299101330311
sleep_efficiency,tomorrow,afternoon,history_plus_fingerprint,11743,6792,619,619,0.6372528012307623,0.022134876839080567,0.7983481742806449
sleep_efficiency,tomorrow,afternoon,history_fingerprint_plus_today,11743,6792,619,619,0.6372528012307623,0.022134876839080567,0.7983481742806449
sleep_efficiency,tomorrow,evening,calendar_only,11743,6792,619,619,-0.0014953969605941975,0.029255962218048093,0.09322299101330311
sleep_efficiency,tomorrow,evening,recent_history_only,11743,6792,619,619,0.6391436214159086,0.02254555869498091,0.7995607058201922
sleep_efficiency,tomorrow,evening,fingerprint_42d_only,11743,6792,619,619,0.6277086705777197,0.022254618699568143,0.792329192585322
sleep_efficiency,tomorrow,evening,today_partial_only,11743,6792,619,619,-0.0014953969605941975,0.029255962218048093,0.09322299101330311
sleep_efficiency,tomorrow,evening,history_plus_fingerprint,11743,6792,619,619,0.6372528012307623,0.022134876839080567,0.7983481742806449
sleep_efficiency,tomorrow,evening,history_fingerprint_plus_today,11743,6792,619,619,0.6372528012307623,0.022134876839080567,0.7983481742806449
sleep_efficiency,next_week,morning,calendar_only,11166,6493,605,605,-0.0033202242143179905,0.021813344911153724,0.11451383173689751
sleep_efficiency,next_week,morning,recent_history_only,11166,6493,605,605,0.8273467447900185,0.012699088136853122,0.909978223728648
sleep_efficiency,next_week,morning,fingerprint_42d_only,11166,6493,605,605,0.8115237035028147,0.012114901491841336,0.9009869629878148
sleep_efficiency,next_week,morning,today_partial_only,11166,6493,605,605,-0.0033202242143179905,0.021813344911153724,0.11451383173689751
sleep_efficiency,next_week,morning,history_plus_fingerprint,11166,6493,605,605,0.8238185106677793,0.011950997547035436,0.90779475779064
sleep_efficiency,next_week,morning,history_fingerprint_plus_today,11166,6493,605,605,0.8238185106677793,0.011950997547035436,0.90779475779064
sleep_efficiency,next_week,afternoon,calendar_only,11166,6493,605,605,-0.0033202242143179905,0.021813344911153724,0.11451383173689751
sleep_efficiency,next_week,afternoon,recent_history_only,11166,6493,605,605,0.8273467447900185,0.012699088136853122,0.909978223728648
sleep_efficiency,next_week,afternoon,fingerprint_42d_only,11166,6493,605,605,0.8115237035028147,0.012114901491841336,0.9009869629878148
sleep_efficiency,next_week,afternoon,today_partial_only,11166,6493,605,605,-0.0033202242143179905,0.021813344911153724,0.11451383173689751
sleep_efficiency,next_week,afternoon,history_plus_fingerprint,11166,6493,605,605,0.8238185106677793,0.011950997547035436,0.90779475779064
sleep_efficiency,next_week,afternoon,history_fingerprint_plus_today,11166,6493,605,605,0.8238185106677793,0.011950997547035436,0.90779475779064
sleep_efficiency,next_week,evening,calendar_only,11166,6493,605,605,-0.0033202242143179905,0.021813344911153724,0.11451383173689751
sleep_efficiency,next_week,evening,recent_history_only,11166,6493,605,605,0.8273467447900185,0.012699088136853122,0.909978223728648
sleep_efficiency,next_week,evening,fingerprint_42d_only,11166,6493,605,605,0.8115237035028147,0.012114901491841336,0.9009869629878148
sleep_efficiency,next_week,evening,today_partial_only,11166,6493,605,605,-0.0033202242143179905,0.021813344911153724,0.11451383173689751
sleep_efficiency,next_week,evening,history_plus_fingerprint,11166,6493,605,605,0.8238185106677793,0.011950997547035436,0.90779475779064
sleep_efficiency,next_week,evening,history_fingerprint_plus_today,11166,6493,605,605,0.8238185106677793,0.011950997547035436,0.90779475779064
location_home_time,tomorrow,morning,calendar_only,14592,8271,629,629,-0.023029584783239132,1.702394653822158,0.1364199371289538
location_home_time,tomorrow,morning,recent_history_only,14592,8271,629,629,0.24883175219432663,1.4431276570967375,0.5741330382090398
location_home_time,tomorrow,morning,fingerprint_42d_only,14592,8271,629,629,0.13471884087509955,1.592475321438707,0.4279921352918793
location_home_time,tomorrow,morning,today_partial_only,14592,8271,629,629,-0.023029584783239132,1.702394653822158,0.1364199371289538
location_home_time,tomorrow,morning,history_plus_fingerprint,14592,8271,629,629,0.2608239694276886,1.4452717445490275,0.5739092953968822
location_home_time,tomorrow,morning,history_fingerprint_plus_today,14592,8271,629,629,0.2608239694276886,1.4452717445490275,0.5739092953968822
location_home_time,tomorrow,afternoon,calendar_only,14592,8271,629,629,-0.023029584783239132,1.702394653822158,0.1364199371289538
location_home_time,tomorrow,afternoon,recent_history_only,14592,8271,629,629,0.24883175219432663,1.4431276570967375,0.5741330382090398
location_home_time,tomorrow,afternoon,fingerprint_42d_only,14592,8271,629,629,0.13471884087509955,1.592475321438707,0.4279921352918793
location_home_time,tomorrow,afternoon,today_partial_only,14592,8271,629,629,-0.023029584783239132,1.702394653822158,0.1364199371289538
location_home_time,tomorrow,afternoon,history_plus_fingerprint,14592,8271,629,629,0.2608239694276886,1.4452717445490275,0.5739092953968822
location_home_time,tomorrow,afternoon,history_fingerprint_plus_today,14592,8271,629,629,0.2608239694276886,1.4452717445490275,0.5739092953968822
location_home_time,tomorrow,evening,calendar_only,14592,8271,629,629,-0.023029584783239132,1.702394653822158,0.1364199371289538
location_home_time,tomorrow,evening,recent_history_only,14592,8271,629,629,0.24883175219432663,1.4431276570967375,0.5741330382090398
location_home_time,tomorrow,evening,fingerprint_42d_only,14592,8271,629,629,0.13471884087509955,1.592475321438707,0.4279921352918793
location_home_time,tomorrow,evening,today_partial_only,14592,8271,629,629,-0.023029584783239132,1.702394653822158,0.1364199371289538
location_home_time,tomorrow,evening,history_plus_fingerprint,14592,8271,629,629,0.2608239694276886,1.4452717445490275,0.5739092953968822
location_home_time,tomorrow,evening,history_fingerprint_plus_today,14592,8271,629,629,0.2608239694276886,1.4452717445490275,0.5739092953968822
location_home_time,next_week,morning,calendar_only,13455,7690,629,629,-0.03200125658891739,0.9171695578857748,0.30162741007707455
location_home_time,next_week,morning,recent_history_only,13455,7690,629,629,0.15143216821701766,0.8024549950001875,0.4912145010879749
location_home_time,next_week,morning,fingerprint_42d_only,13455,7690,629,629,0.09150031550534055,0.8334703001458388,0.41075899552848383
location_home_time,next_week,morning,today_partial_only,13455,7690,629,629,-0.03200125658891739,0.9171695578857748,0.30162741007707455
location_home_time,next_week,morning,history_plus_fingerprint,13455,7690,629,629,0.15505413139245017,0.8117944357382921,0.48095547082113116
location_home_time,next_week,morning,history_fingerprint_plus_today,13455,7690,629,629,0.15505413139245017,0.8117944357382921,0.48095547082113116
location_home_time,next_week,afternoon,calendar_only,13455,7690,629,629,-0.03200125658891739,0.9171695578857748,0.30162741007707455
location_home_time,next_week,afternoon,recent_history_only,13455,7690,629,629,0.15143216821701766,0.8024549950001875,0.4912145010879749
location_home_time,next_week,afternoon,fingerprint_42d_only,13455,7690,629,629,0.09150031550534055,0.8334703001458388,0.41075899552848383
location_home_time,next_week,afternoon,today_partial_only,13455,7690,629,629,-0.03200125658891739,0.9171695578857748,0.30162741007707455
location_home_time,next_week,afternoon,history_plus_fingerprint,13455,7690,629,629,0.15505413139245017,0.8117944357382921,0.48095547082113116
location_home_time,next_week,afternoon,history_fingerprint_plus_today,13455,7690,629,629,0.15505413139245017,0.8117944357382921,0.48095547082113116
location_home_time,next_week,evening,calendar_only,13455,7690,629,629,-0.03200125658891739,0.9171695578857748,0.30162741007707455
location_home_time,next_week,evening,recent_history_only,13455,7690,629,629,0.15143216821701766,0.8024549950001875,0.4912145010879749
location_home_time,next_week,evening,fingerprint_42d_only,13455,7690,629,629,0.09150031550534055,0.8334703001458388,0.41075899552848383
location_home_time,next_week,evening,today_partial_only,13455,7690,629,629,-0.03200125658891739,0.9171695578857748,0.30162741007707455
location_home_time,next_week,evening,history_plus_fingerprint,13455,7690,629,629,0.15505413139245017,0.8117944357382921,0.48095547082113116
location_home_time,next_week,evening,history_fingerprint_plus_today,13455,7690,629,629,0.15505413139245017,0.8117944357382921,0.48095547082113116
location_distance,tomorrow,morning,calendar_only,14592,8271,629,629,-0.02127064130495393,2.427325813154569,0.03126935599196408
location_distance,tomorrow,morning,recent_history_only,14592,8271,629,629,-0.15446959931564663,2.4762623440077625,0.09178786852410237
location_distance,tomorrow,morning,fingerprint_42d_only,14592,8271,629,629,0.00025744710358932554,2.3892023232760025,0.13735334695471743
location_distance,tomorrow,morning,today_partial_only,14592,8271,629,629,-0.02127064130495393,2.427325813154569,0.03126935599196408
location_distance,tomorrow,morning,history_plus_fingerprint,14592,8271,629,629,-0.11312335138103968,2.4391630512364433,0.11286505602845583
location_distance,tomorrow,morning,history_fingerprint_plus_today,14592,8271,629,629,-0.11312335138103968,2.4391630512364433,0.11286505602845583
location_distance,tomorrow,afternoon,calendar_only,14592,8271,629,629,-0.02127064130495393,2.427325813154569,0.03126935599196408
location_distance,tomorrow,afternoon,recent_history_only,14592,8271,629,629,-0.15446959931564663,2.4762623440077625,0.09178786852410237
location_distance,tomorrow,afternoon,fingerprint_42d_only,14592,8271,629,629,0.00025744710358932554,2.3892023232760025,0.13735334695471743
location_distance,tomorrow,afternoon,today_partial_only,14592,8271,629,629,-0.02127064130495393,2.427325813154569,0.03126935599196408
location_distance,tomorrow,afternoon,history_plus_fingerprint,14592,8271,629,629,-0.11312335138103968,2.4391630512364433,0.11286505602845583
location_distance,tomorrow,afternoon,history_fingerprint_plus_today,14592,8271,629,629,-0.11312335138103968,2.4391630512364433,0.11286505602845583
location_distance,tomorrow,evening,calendar_only,14592,8271,629,629,-0.02127064130495393,2.427325813154569,0.03126935599196408
location_distance,tomorrow,evening,recent_history_only,14592,8271,629,629,-0.15446959931564663,2.4762623440077625,0.09178786852410237
location_distance,tomorrow,evening,fingerprint_42d_only,14592,8271,629,629,0.00025744710358932554,2.3892023232760025,0.13735334695471743
location_distance,tomorrow,evening,today_partial_only,14592,8271,629,629,-0.02127064130495393,2.427325813154569,0.03126935599196408
location_distance,tomorrow,evening,history_plus_fingerprint,14592,8271,629,629,-0.11312335138103968,2.4391630512364433,0.11286505602845583
location_distance,tomorrow,evening,history_fingerprint_plus_today,14592,8271,629,629,-0.11312335138103968,2.4391630512364433,0.11286505602845583
location_distance,next_week,morning,calendar_only,13455,7690,629,629,-0.016475828694693773,1.2017999902893517,0.020713324703867737
location_distance,next_week,morning,recent_history_only,13455,7690,629,629,-0.23305517146126142,1.2175121028005336,0.1642192527611084
location_distance,next_week,morning,fingerprint_42d_only,13455,7690,629,629,0.04740458147187021,1.157384862262805,0.2493158821946312
location_distance,next_week,morning,today_partial_only,13455,7690,629,629,-0.016475828694693773,1.2017999902893517,0.020713324703867737
location_distance,next_week,morning,history_plus_fingerprint,13455,7690,629,629,-0.1433210091907342,1.1874019597883894,0.19279114142494633
location_distance,next_week,morning,history_fingerprint_plus_today,13455,7690,629,629,-0.1433210091907342,1.1874019597883894,0.19279114142494633
location_distance,next_week,afternoon,calendar_only,13455,7690,629,629,-0.016475828694693773,1.2017999902893517,0.020713324703867737
location_distance,next_week,afternoon,recent_history_only,13455,7690,629,629,-0.23305517146126142,1.2175121028005336,0.1642192527611084
location_distance,next_week,afternoon,fingerprint_42d_only,13455,7690,629,629,0.04740458147187021,1.157384862262805,0.2493158821946312
location_distance,next_week,afternoon,today_partial_only,13455,7690,629,629,-0.016475828694693773,1.2017999902893517,0.020713324703867737
location_distance,next_week,afternoon,history_plus_fingerprint,13455,7690,629,629,-0.1433210091907342,1.1874019597883894,0.19279114142494633
location_distance,next_week,afternoon,history_fingerprint_plus_today,13455,7690,629,629,-0.1433210091907342,1.1874019597883894,0.19279114142494633
location_distance,next_week,evening,calendar_only,13455,7690,629,629,-0.016475828694693773,1.2017999902893517,0.020713324703867737
location_distance,next_week,evening,recent_history_only,13455,7690,629,629,-0.23305517146126142,1.2175121028005336,0.1642192527611084
location_distance,next_week,evening,fingerprint_42d_only,13455,7690,629,629,0.04740458147187021,1.157384862262805,0.2493158821946312
location_distance,next_week,evening,today_partial_only,13455,7690,629,629,-0.016475828694693773,1.2017999902893517,0.020713324703867737
location_distance,next_week,evening,history_plus_fingerprint,13455,7690,629,629,-0.1433210091907342,1.1874019597883894,0.19279114142494633
location_distance,next_week,evening,history_fingerprint_plus_today,13455,7690,629,629,-0.1433210091907342,1.1874019597883894,0.19279114142494633
location_entropy,tomorrow,morning,calendar_only,16201,9174,692,692,-0.001431129398677955,0.24887739258232672,0.0996343919458849
location_entropy,tomorrow,morning,recent_history_only,16201,9174,692,692,0.15832537384476242,0.21432342994085496,0.40875232236199904
location_entropy,tomorrow,morning,fingerprint_42d_only,16201,9174,692,692,0.16786199661296686,0.21401140258065404,0.4185895383831366
location_entropy,tomorrow,morning,today_partial_only,16201,9174,692,692,0.06681100780475091,0.23895145525480035,0.2621044974799746
location_entropy,tomorrow,morning,history_plus_fingerprint,16201,9174,692,692,0.179114924530686,0.21209681604201042,0.4307327037005957
location_entropy,tomorrow,morning,history_fingerprint_plus_today,16201,9174,692,692,0.1897322708220941,0.21109549031027855,0.44130290092924485
location_entropy,tomorrow,afternoon,calendar_only,16201,9174,692,692,-0.001431129398677955,0.24887739258232672,0.0996343919458849
location_entropy,tomorrow,afternoon,recent_history_only,16201,9174,692,692,0.15832537384476242,0.21432342994085496,0.40875232236199904
location_entropy,tomorrow,afternoon,fingerprint_42d_only,16201,9174,692,692,0.16786199661296686,0.21401140258065404,0.4185895383831366
location_entropy,tomorrow,afternoon,today_partial_only,16201,9174,692,692,0.13083025451693986,0.22759296037344307,0.36294729633206496
location_entropy,tomorrow,afternoon,history_plus_fingerprint,16201,9174,692,692,0.179114924530686,0.21209681604201042,0.4307327037005957
location_entropy,tomorrow,afternoon,history_fingerprint_plus_today,16201,9174,692,692,0.21414616326983715,0.20741803776028542,0.4667471051787726
location_entropy,tomorrow,evening,calendar_only,16201,9174,692,692,-0.001431129398677955,0.24887739258232672,0.0996343919458849
location_entropy,tomorrow,evening,recent_history_only,16201,9174,692,692,0.15832537384476242,0.21432342994085496,0.40875232236199904
location_entropy,tomorrow,evening,fingerprint_42d_only,16201,9174,692,692,0.16786199661296686,0.21401140258065404,0.4185895383831366
location_entropy,tomorrow,evening,today_partial_only,16201,9174,692,692,0.18404368718144537,0.2172317356550657,0.4299459496134542
location_entropy,tomorrow,evening,history_plus_fingerprint,16201,9174,692,692,0.179114924530686,0.21209681604201042,0.4307327037005957
location_entropy,tomorrow,evening,history_fingerprint_plus_today,16201,9174,692,692,0.24327792637259593,0.20260478669198176,0.49543274263503706
location_entropy,next_week,morning,calendar_only,14985,8548,692,692,0.0062307229730906855,0.17387171617728372,0.24992371658345
location_entropy,next_week,morning,recent_history_only,14985,8548,692,692,0.29187779447652773,0.1365077823719888,0.5538194738136372
location_entropy,next_week,morning,fingerprint_42d_only,14985,8548,692,692,0.3618762315157775,0.12967982028067193,0.6063647292460511
location_entropy,next_week,morning,today_partial_only,14985,8548,692,692,0.07124920532528867,0.16742503740125866,0.2821046042649057
location_entropy,next_week,morning,history_plus_fingerprint,14985,8548,692,692,0.36215254551796316,0.12944553891910926,0.6073596118710648
location_entropy,next_week,morning,history_fingerprint_plus_today,14985,8548,692,692,0.36378308337222776,0.12932539314947009,0.6085635660257035
location_entropy,next_week,afternoon,calendar_only,14985,8548,692,692,0.0062307229730906855,0.17387171617728372,0.24992371658345
location_entropy,next_week,afternoon,recent_history_only,14985,8548,692,692,0.29187779447652773,0.1365077823719888,0.5538194738136372
location_entropy,next_week,afternoon,fingerprint_42d_only,14985,8548,692,692,0.3618762315157775,0.12967982028067193,0.6063647292460511
location_entropy,next_week,afternoon,today_partial_only,14985,8548,692,692,0.12937132774431093,0.16091719498136164,0.3716957881366599
location_entropy,next_week,afternoon,history_plus_fingerprint,14985,8548,692,692,0.36215254551796316,0.12944553891910926,0.6073596118710648
location_entropy,next_week,afternoon,history_fingerprint_plus_today,14985,8548,692,692,0.3731746419855756,0.1283635849897161,0.616112703170924
location_entropy,next_week,evening,calendar_only,14985,8548,692,692,0.0062307229730906855,0.17387171617728372,0.24992371658345
location_entropy,next_week,evening,recent_history_only,14985,8548,692,692,0.29187779447652773,0.1365077823719888,0.5538194738136372
location_entropy,next_week,evening,fingerprint_42d_only,14985,8548,692,692,0.3618762315157775,0.12967982028067193,0.6063647292460511
location_entropy,next_week,evening,today_partial_only,14985,8548,692,692,0.17616138089053135,0.15571817077918684,0.43144194642209827
location_entropy,next_week,evening,history_plus_fingerprint,14985,8548,692,692,0.36215254551796316,0.12944553891910926,0.6073596118710648
location_entropy,next_week,evening,history_fingerprint_plus_today,14985,8548,692,692,0.38465146850953835,0.1273028648026778,0.624977389863615
significant_places,tomorrow,morning,calendar_only,16201,9174,692,692,0.00378349320227811,0.6904439889779876,0.09695768306250394
significant_places,tomorrow,morning,recent_history_only,16201,9174,692,692,0.18999396651063072,0.5847661698289714,0.45051621184004054
significant_places,tomorrow,morning,fingerprint_42d_only,16201,9174,692,692,0.20523602855435197,0.5849046873483995,0.4611730143521014
significant_places,tomorrow,morning,today_partial_only,16201,9174,692,692,0.06349822335636912,0.6635309585938088,0.2555089614689436
significant_places,tomorrow,morning,history_plus_fingerprint,16201,9174,692,692,0.20872286410492258,0.5816022710377448,0.46576688057499827
significant_places,tomorrow,morning,history_fingerprint_plus_today,16201,9174,692,692,0.2126574126707338,0.5802877745055297,0.46946988232504056
significant_places,tomorrow,afternoon,calendar_only,16201,9174,692,692,0.00378349320227811,0.6904439889779876,0.09695768306250394
significant_places,tomorrow,afternoon,recent_history_only,16201,9174,692,692,0.18999396651063072,0.5847661698289714,0.45051621184004054
significant_places,tomorrow,afternoon,fingerprint_42d_only,16201,9174,692,692,0.20523602855435197,0.5849046873483995,0.4611730143521014
significant_places,tomorrow,afternoon,today_partial_only,16201,9174,692,692,0.12525053506997486,0.6318198907076147,0.35611454258707376
significant_places,tomorrow,afternoon,history_plus_fingerprint,16201,9174,692,692,0.20872286410492258,0.5816022710377448,0.46576688057499827
significant_places,tomorrow,afternoon,history_fingerprint_plus_today,16201,9174,692,692,0.22802515664949774,0.5740931319784663,0.48430817133605286
significant_places,tomorrow,evening,calendar_only,16201,9174,692,692,0.00378349320227811,0.6904439889779876,0.09695768306250394
significant_places,tomorrow,evening,recent_history_only,16201,9174,692,692,0.18999396651063072,0.5847661698289714,0.45051621184004054
significant_places,tomorrow,evening,fingerprint_42d_only,16201,9174,692,692,0.20523602855435197,0.5849046873483995,0.4611730143521014
significant_places,tomorrow,evening,today_partial_only,16201,9174,692,692,0.17590013267319304,0.607357375755204,0.4200649218711455
significant_places,tomorrow,evening,history_plus_fingerprint,16201,9174,692,692,0.20872286410492258,0.5816022710377448,0.46576688057499827
significant_places,tomorrow,evening,history_fingerprint_plus_today,16201,9174,692,692,0.24701875100869397,0.5661670946585154,0.5015433695930481
significant_places,next_week,morning,calendar_only,14985,8548,692,692,0.019326959821651002,0.4981912099095957,0.2612804481237344
significant_places,next_week,morning,recent_history_only,14985,8548,692,692,0.39104926689118136,0.37354676393279573,0.6365452994500156
significant_places,next_week,morning,fingerprint_42d_only,14985,8548,692,692,0.447772845664844,0.3573339841337923,0.6729301929096534
significant_places,next_week,morning,today_partial_only,14985,8548,692,692,0.10030004454194763,0.4746611797764813,0.3167531201208382
significant_places,next_week,morning,history_plus_fingerprint,14985,8548,692,692,0.44831178008523087,0.3563600684290931,0.6741744851303287
significant_places,next_week,morning,history_fingerprint_plus_today,14985,8548,692,692,0.44871406764399757,0.356330977210956,0.6745771754392067
significant_places,next_week,afternoon,calendar_only,14985,8548,692,692,0.019326959821651002,0.4981912099095957,0.2612804481237344
significant_places,next_week,afternoon,recent_history_only,14985,8548,692,692,0.39104926689118136,0.37354676393279573,0.6365452994500156
significant_places,next_week,afternoon,fingerprint_42d_only,14985,8548,692,692,0.447772845664844,0.3573339841337923,0.6729301929096534
significant_places,next_week,afternoon,today_partial_only,14985,8548,692,692,0.17713092303608946,0.4507474608635688,0.4212125665753643
significant_places,next_week,afternoon,history_plus_fingerprint,14985,8548,692,692,0.44831178008523087,0.3563600684290931,0.6741744851303287
significant_places,next_week,afternoon,history_fingerprint_plus_today,14985,8548,692,692,0.4556059738296293,0.35399303241637353,0.6793600990878532
significant_places,next_week,evening,calendar_only,14985,8548,692,692,0.019326959821651002,0.4981912099095957,0.2612804481237344
significant_places,next_week,evening,recent_history_only,14985,8548,692,692,0.39104926689118136,0.37354676393279573,0.6365452994500156
significant_places,next_week,evening,fingerprint_42d_only,14985,8548,692,692,0.447772845664844,0.3573339841337923,0.6729301929096534
significant_places,next_week,evening,today_partial_only,14985,8548,692,692,0.22893233275074565,0.4342554728966756,0.47941744222199695
significant_places,next_week,evening,history_plus_fingerprint,14985,8548,692,692,0.44831178008523087,0.3563600684290931,0.6741744851303287
significant_places,next_week,evening,history_fingerprint_plus_today,14985,8548,692,692,0.46270292758216114,0.3517516209063132,0.684270906423894
incoming_call_count,tomorrow,morning,calendar_only,9291,5480,648,648,0.0004935775234724549,0.518834377615762,0.0443667663587418
incoming_call_count,tomorrow,morning,recent_history_only,9291,5480,648,648,0.21877879949431678,0.4742365579549419,0.4691234293242053
incoming_call_count,tomorrow,morning,fingerprint_42d_only,9291,5480,648,648,0.24608566991517278,0.4678788045219891,0.4987945345022044
incoming_call_count,tomorrow,morning,today_partial_only,9291,5480,648,648,0.027173362218626762,0.5093909781908765,0.17136813355548627
incoming_call_count,tomorrow,morning,history_plus_fingerprint,9291,5480,648,648,0.2521517657721146,0.46689957767632195,0.5042852286561802
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,9291,5480,648,648,0.25414141628319875,0.4660304587039309,0.5060523847812475
incoming_call_count,tomorrow,afternoon,calendar_only,9291,5480,648,648,0.0004935775234724549,0.518834377615762,0.0443667663587418
incoming_call_count,tomorrow,afternoon,recent_history_only,9291,5480,648,648,0.21877879949431678,0.4742365579549419,0.4691234293242053
incoming_call_count,tomorrow,afternoon,fingerprint_42d_only,9291,5480,648,648,0.24608566991517278,0.4678788045219891,0.4987945345022044
incoming_call_count,tomorrow,afternoon,today_partial_only,9291,5480,648,648,0.06304222468629139,0.5066850909554331,0.25589189034681353
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,9291,5480,648,648,0.2521517657721146,0.46689957767632195,0.5042852286561802
