target,horizon,issue_time,calendar_only,fingerprint_42d_only,history_fingerprint_plus_today,history_plus_fingerprint,recent_history_only,today_partial_only,lift_today_over_history_fingerprint,lift_history_fingerprint_over_calendar
location_entropy,next_week,morning,0.0062307229730906855,0.3618762315157775,0.36378308337222776,0.36215254551796316,0.29187779447652773,0.07124920532528867,0.001630537854264591,0.3559218225448725
location_entropy,tomorrow,afternoon,-0.001431129398677955,0.16786199661296686,0.21414616326983715,0.179114924530686,0.15832537384476242,0.13083025451693986,0.03503123873915115,0.18054605392936396
location_entropy,tomorrow,evening,-0.001431129398677955,0.16786199661296686,0.24327792637259593,0.179114924530686,0.15832537384476242,0.18404368718144537,0.06416300184190993,0.18054605392936396
location_entropy,tomorrow,morning,-0.001431129398677955,0.16786199661296686,0.1897322708220941,0.179114924530686,0.15832537384476242,0.06681100780475091,0.010617346291408092,0.18054605392936396
location_home_time,next_week,afternoon,-0.03200125658891739,0.09150031550534055,0.15505413139245017,0.15505413139245017,0.15143216821701766,-0.03200125658891739,0.0,0.18705538798136756
location_home_time,next_week,evening,-0.03200125658891739,0.09150031550534055,0.15505413139245017,0.15505413139245017,0.15143216821701766,-0.03200125658891739,0.0,0.18705538798136756
location_home_time,next_week,morning,-0.03200125658891739,0.09150031550534055,0.15505413139245017,0.15505413139245017,0.15143216821701766,-0.03200125658891739,0.0,0.18705538798136756
location_home_time,tomorrow,afternoon,-0.023029584783239132,0.13471884087509955,0.2608239694276886,0.2608239694276886,0.24883175219432663,-0.023029584783239132,0.0,0.2838535542109277
location_home_time,tomorrow,evening,-0.023029584783239132,0.13471884087509955,0.2608239694276886,0.2608239694276886,0.24883175219432663,-0.023029584783239132,0.0,0.2838535542109277
location_home_time,tomorrow,morning,-0.023029584783239132,0.13471884087509955,0.2608239694276886,0.2608239694276886,0.24883175219432663,-0.023029584783239132,0.0,0.2838535542109277
outgoing_call_count,next_week,afternoon,-0.008606873233795609,0.5416068784219886,0.5447862220004538,0.546934853430278,0.453808248878085,0.10867748241526165,-0.0021486314298242437,0.5555417266640736
outgoing_call_count,next_week,evening,-0.008606873233795609,0.5416068784219886,0.545740395573441,0.546934853430278,0.453808248878085,0.17717600905602926,-0.0011944578568370279,0.5555417266640736
outgoing_call_count,next_week,morning,-0.008606873233795609,0.5416068784219886,0.5469204221098843,0.546934853430278,0.453808248878085,0.0384210267021976,-1.4431320393692992e-05,0.5555417266640736
outgoing_call_count,tomorrow,afternoon,-0.001980107169382128,0.297148081993884,0.30936559030849264,0.30612031475555335,0.2566725645872405,0.11984309612780553,0.0032452755529392974,0.3081004219249355
outgoing_call_count,tomorrow,evening,-0.001980107169382128,0.297148081993884,0.3124575324900587,0.30612031475555335,0.2566725645872405,0.16079628422962777,0.0063372177345053515,0.3081004219249355
outgoing_call_count,tomorrow,morning,-0.001980107169382128,0.297148081993884,0.30654260377999276,0.30612031475555335,0.2566725645872405,0.03507920700079703,0.00042228902443941507,0.3081004219249355
screen_unlock_count,next_week,afternoon,-0.001041472741336813,0.6301985058874486,0.6519970201014273,0.6462230822754185,0.6313500986729488,0.4087908890426023,0.005773937826008879,0.6472645550167553
screen_unlock_count,next_week,evening,-0.001041472741336813,0.6301985058874486,0.6560383783416385,0.6462230822754185,0.6313500986729488,0.4888734556184139,0.009815296066220003,0.6472645550167553
screen_unlock_count,next_week,morning,-0.001041472741336813,0.6301985058874486,0.6477856832446356,0.6462230822754185,0.6313500986729488,0.2115453396877175,0.0015626009692171206,0.6472645550167553
screen_unlock_count,tomorrow,afternoon,-0.012492771895589394,0.3123527919689746,0.3459342123823179,0.3352138823276013,0.33179050825022305,0.2366800012468694,0.01072033005471662,0.3477066542231907
screen_unlock_count,tomorrow,evening,-0.012492771895589394,0.3123527919689746,0.35544000231417294,0.3352138823276013,0.33179050825022305,0.28894818151331225,0.020226119986571645,0.3477066542231907
screen_unlock_count,tomorrow,morning,-0.012492771895589394,0.3123527919689746,0.3373106062200134,0.3352138823276013,0.33179050825022305,0.11142087995993977,0.002096723892412111,0.3477066542231907
screen_unlock_duration,next_week,afternoon,-0.01622986726019593,0.5828282023381753,0.610484396020222,0.6075486743402811,0.6025152677800364,0.14803034083512567,0.002935721679940828,0.6237785416004771
screen_unlock_duration,next_week,evening,-0.01622986726019593,0.5828282023381753,0.6130440965323072,0.6075486743402811,0.6025152677800364,0.2048686452673779,0.005495422192026034,0.6237785416004771
screen_unlock_duration,next_week,morning,-0.01622986726019593,0.5828282023381753,0.6081314945804726,0.6075486743402811,0.6025152677800364,0.024040239104690553,0.0005828202401914062,0.6237785416004771
screen_unlock_duration,tomorrow,afternoon,-0.026420401398877136,0.2358482219967768,0.25705979904230836,0.25657183610431455,0.25248210906926116,0.04249900342957402,0.0004879629379938022,0.2829922375031917
screen_unlock_duration,tomorrow,evening,-0.026420401398877136,0.2358482219967768,0.25842246550929127,0.25657183610431455,0.25248210906926116,0.07295199041853762,0.0018506294049767114,0.2829922375031917
screen_unlock_duration,tomorrow,morning,-0.026420401398877136,0.2358482219967768,0.2562040301271413,0.25657183610431455,0.25248210906926116,-0.018208370465598422,-0.00036780597717323005,0.2829922375031917
sedentary_duration,next_week,afternoon,-0.054257144877975394,0.6522946805956006,0.6657218607850363,0.6616437212999733,0.6307957696183422,0.2224095884960522,0.00407813948506297,0.7159008661779487
sedentary_duration,next_week,evening,-0.054257144877975394,0.6522946805956006,0.6680220360063717,0.6616437212999733,0.6307957696183422,0.31319850663326687,0.00637831470639838,0.7159008661779487
sedentary_duration,next_week,morning,-0.054257144877975394,0.6522946805956006,0.663644803591829,0.6616437212999733,0.6307957696183422,0.1195535114702766,0.0020010822918556936,0.7159008661779487
sedentary_duration,tomorrow,afternoon,-0.013970102165848264,0.15919557391521522,0.1665762318677525,0.16186013746056027,0.15400117383190237,0.07249923287437621,0.004716094407192228,0.17583023962640854
sedentary_duration,tomorrow,evening,-0.013970102165848264,0.15919557391521522,0.1721575027093003,0.16186013746056027,0.15400117383190237,0.10816469499262593,0.010297365248740031,0.17583023962640854
sedentary_duration,tomorrow,morning,-0.013970102165848264,0.15919557391521522,0.16346534894695042,0.16186013746056027,0.15400117383190237,0.038780801682012034,0.0016052114863901457,0.17583023962640854
significant_places,next_week,afternoon,0.019326959821651002,0.447772845664844,0.4556059738296293,0.44831178008523087,0.39104926689118136,0.17713092303608946,0.007294193744398436,0.42898482026357987
significant_places,next_week,evening,0.019326959821651002,0.447772845664844,0.46270292758216114,0.44831178008523087,0.39104926689118136,0.22893233275074565,0.014391147496930268,0.42898482026357987
significant_places,next_week,morning,0.019326959821651002,0.447772845664844,0.44871406764399757,0.44831178008523087,0.39104926689118136,0.10030004454194763,0.00040228755876670075,0.42898482026357987
significant_places,tomorrow,afternoon,0.00378349320227811,0.20523602855435197,0.22802515664949774,0.20872286410492258,0.18999396651063072,0.12525053506997486,0.01930229254457516,0.20493937090264447
significant_places,tomorrow,evening,0.00378349320227811,0.20523602855435197,0.24701875100869397,0.20872286410492258,0.18999396651063072,0.17590013267319304,0.03829588690377139,0.20493937090264447
significant_places,tomorrow,morning,0.00378349320227811,0.20523602855435197,0.2126574126707338,0.20872286410492258,0.18999396651063072,0.06349822335636912,0.003934548565811213,0.20493937090264447
sleep_duration,next_week,afternoon,-0.026632092646911243,0.41700891511138194,0.41525988197710106,0.41525988197710106,0.3572727367753521,-0.026632092646911243,0.0,0.4418919746240123
sleep_duration,next_week,evening,-0.026632092646911243,0.41700891511138194,0.41525988197710106,0.41525988197710106,0.3572727367753521,-0.026632092646911243,0.0,0.4418919746240123
sleep_duration,next_week,morning,-0.026632092646911243,0.41700891511138194,0.41525988197710106,0.41525988197710106,0.3572727367753521,-0.026632092646911243,0.0,0.4418919746240123
sleep_duration,tomorrow,afternoon,-0.0032962412282708797,0.03792250309141432,0.03691982322282927,0.03691982322282927,0.02661445463486478,-0.0032962412282708797,0.0,0.04021606445110015
sleep_duration,tomorrow,evening,-0.0032962412282708797,0.03792250309141432,0.03691982322282927,0.03691982322282927,0.02661445463486478,-0.0032962412282708797,0.0,0.04021606445110015
sleep_duration,tomorrow,morning,-0.0032962412282708797,0.03792250309141432,0.03691982322282927,0.03691982322282927,0.02661445463486478,-0.0032962412282708797,0.0,0.04021606445110015
sleep_efficiency,next_week,afternoon,-0.0033202242143179905,0.8115237035028147,0.8238185106677793,0.8238185106677793,0.8273467447900185,-0.0033202242143179905,0.0,0.8271387348820973
sleep_efficiency,next_week,evening,-0.0033202242143179905,0.8115237035028147,0.8238185106677793,0.8238185106677793,0.8273467447900185,-0.0033202242143179905,0.0,0.8271387348820973
